序号,labels,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
1303,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,82,401,401
1304,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,82,401,401
1305,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1306,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1307,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1308,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1309,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,82,401,401
1310,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,82,401,401
1311,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1312,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,82,401,401
1313,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,82,401,401
1314,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,82,401,401
1315,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,82,401,401
1316,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,82,401,401
1317,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,82,401,401
1318,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1319,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1320,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1321,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1322,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1323,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1324,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1325,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1326,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1327,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,82,401,401
1328,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1329,2,30600000000000,131,0,320,168,201705,1361.48,1378.31,16.83,1500,25125,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,82,401,401
1330,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1331,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1332,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1333,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1334,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1335,2,30600000000000,123,2,320,168,201704,200.98,202.58,1.6,1500,960,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1336,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1337,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1338,2,30600000000000,124,3,320,168,201704,792.96,796.89,3.93,1500,1635,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1339,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1340,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1341,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1342,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1343,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1344,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1345,2,30600000000000,121,0,320,168,201704,4766.96,4825.1,58.14,1500,19485,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1346,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1347,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201704,1,3,0,82,401,401
1348,2,30600000000000,131,0,320,168,201704,1344.73,1361.48,16.75,1500,5835,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1349,2,30600000000000,125,4,320,168,201704,3773.02,3825.62,52.6,1500,16890,41,658590000000000,201704,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,87195,55259.6,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201704,1,3,0,82,401,401
1350,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1351,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1352,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1353,2,30600000000000,121,0,320,168,201707,0.84,27.89,27.05,1500,93615,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1354,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1355,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1356,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1357,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1358,2,30600000000000,131,0,320,168,201707,0.42,8.25,7.83,1500,26685,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1359,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1360,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1361,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1362,2,30600000000000,125,4,320,168,201707,0.58,24.97,24.39,1500,82245,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1363,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1364,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1365,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1366,2,30600000000000,124,3,320,168,201707,0.13,1.99,1.86,1500,8580,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1367,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1368,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201707,1,3,0,0,0,0
1369,2,30600000000000,123,2,320,168,201707,0.13,0.93,0.8,1500,2790,41,658590000000000,201707,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,100800,60927.76,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201707,1,3,0,0,0,0
1370,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,0
1371,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,0
1372,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201706,1,3,0,0,0,0
1373,2,30600000000000,125,4,320,168,201706,3877.25,3932.08,54.83,1500,77445,41,658590000000000,201706,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,93615,58708.49,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201706,1,3,0,0,0,0
1374,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,0
1375,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,0
1376,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,0
1377,2,30600000000000,121,0,320,168,201705,4825.1,4884.49,59.39,1500,87195,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,0
1378,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,0
1379,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,9,80,80,4,1,30,201705,1,3,0,0,0,0
1380,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,0
1381,2,30600000000000,123,2,320,168,201705,202.58,204.11,1.53,1500,2400,41,658590000000000,201705,65859000000000,65859000000000,1,29,100,31002001,0.6805,1,880,89100,56960.17,2,65859000000000,65859000000000,1,23,800,800,4,1,30,201705,1,3,0,0,0,0
